Area Code (M49),Area,Item Code (CPC),Item,Element,Unit,Year,Production_Value
4,Afghanistan,'21115,"Meat of sheep, fresh or chilled",Production,t,2032,107878.2772
4,Afghanistan,'21115,"Meat of sheep, fresh or chilled",Production,t,2033,108029.6846
4,Afghanistan,'21115,"Meat of sheep, fresh or chilled",Production,t,2034,108181.1294
4,Afghanistan,'21115,"Meat of sheep, fresh or chilled",Production,t,2035,108332.6118
4,Afghanistan,'0118,Millet,Production,t,2024,9236.285
4,Afghanistan,'0118,Millet,Production,t,2025,8954.8484
4,Afghanistan,'0118,Millet,Production,t,2026,8679.4608
4,Afghanistan,'0118,Millet,Production,t,2027,8410.0939
4,Afghanistan,'0118,Millet,Production,t,2028,8146.715
4,Afghanistan,'0118,Millet,Production,t,2029,7889.2877
4,Afghanistan,'0118,Millet,Production,t,2030,7637.7711
4,Afghanistan,'0118,Millet,Production,t,2031,7392.1209
4,Afghanistan,'0118,Millet,Production,t,2032,7152.289
4,Afghanistan,'0118,Millet,Production,t,2033,6918.224
4,Afghanistan,'0118,Millet,Production,t,2034,6689.8711
4,Afghanistan,'0118,Millet,Production,t,2035,6467.1724
4,Afghanistan,'23540,Molasses,Production,t,2024,301.2424
4,Afghanistan,'23540,Molasses,Production,t,2025,288.9827
4,Afghanistan,'23540,Molasses,Production,t,2026,277.2334
4,Afghanistan,'23540,Molasses,Production,t,2027,265.9726
4,Afghanistan,'23540,Molasses,Production,t,2028,255.1797
4,Afghanistan,'23540,Molasses,Production,t,2029,244.8347
4,Afghanistan,'23540,Molasses,Production,t,2030,234.9186
4,Afghanistan,'23540,Molasses,Production,t,2031,225.4131
4,Afghanistan,'23540,Molasses,Production,t,2032,216.3008
4,Afghanistan,'23540,Molasses,Production,t,2033,207.5651
4,Afghanistan,'23540,Molasses,Production,t,2034,199.19
4,Afghanistan,'23540,Molasses,Production,t,2035,191.1602
4,Afghanistan,'02910,Natural honey,Production,t,2024,2215.0464
4,Afghanistan,'02910,Natural honey,Production,t,2025,2195.4421
4,Afghanistan,'02910,Natural honey,Production,t,2026,2175.8327
4,Afghanistan,'02910,Natural honey,Production,t,2027,2156.2182
4,Afghanistan,'02910,Natural honey,Production,t,2028,2136.5984
4,Afghanistan,'02910,Natural honey,Production,t,2029,2116.9735
4,Afghanistan,'02910,Natural honey,Production,t,2030,2097.3433
4,Afghanistan,'02910,Natural honey,Production,t,2031,2077.708
4,Afghanistan,'02910,Natural honey,Production,t,2032,2058.0676
4,Afghanistan,'02910,Natural honey,Production,t,2033,2038.4219
4,Afghanistan,'02910,Natural honey,Production,t,2034,2018.7711
4,Afghanistan,'02910,Natural honey,Production,t,2035,1999.1151
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2024,4265.131
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2025,4278.4349
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2026,4291.9723
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2027,4305.7454
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2028,4319.7559
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2029,4334.006
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2030,4348.4977
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2031,4363.2332
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2032,4378.2145
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2033,4393.4439
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2034,4408.9236
4,Afghanistan,'21691.12,Oil of linseed,Production,t,2035,4424.6558
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2024,1530.8619
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2025,1504.9627
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2026,1479.2499
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2027,1453.7288
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2028,1428.4048
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2029,1403.283
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2030,1378.3682
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2031,1353.6653
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2032,1329.1787
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2033,1304.9127
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2034,1280.8716
4,Afghanistan,'21691.07,Oil of sesame seed,Production,t,2035,1257.0592
4,Afghanistan,'2167,Olive oil,Production,t,2024,634.3473
4,Afghanistan,'2167,Olive oil,Production,t,2025,667.0044
4,Afghanistan,'2167,Olive oil,Production,t,2026,701.5481
4,Afghanistan,'2167,Olive oil,Production,t,2027,738.0971
4,Afghanistan,'2167,Olive oil,Production,t,2028,776.7779
4,Afghanistan,'2167,Olive oil,Production,t,2029,817.7255
4,Afghanistan,'2167,Olive oil,Production,t,2030,861.0843
4,Afghanistan,'2167,Olive oil,Production,t,2031,907.0083
4,Afghanistan,'2167,Olive oil,Production,t,2032,955.6621
4,Afghanistan,'2167,Olive oil,Production,t,2033,1007.2215
4,Afghanistan,'2167,Olive oil,Production,t,2034,1061.8746
4,Afghanistan,'2167,Olive oil,Production,t,2035,1119.8223
4,Afghanistan,'01450,Olives,Production,t,2024,6720.3997
4,Afghanistan,'01450,Olives,Production,t,2025,7038.6859
4,Afghanistan,'01450,Olives,Production,t,2026,7374.0748
4,Afghanistan,'01450,Olives,Production,t,2027,7727.5704
4,Afghanistan,'01450,Olives,Production,t,2028,8100.2398
4,Afghanistan,'01450,Olives,Production,t,2029,8493.2179
4,Afghanistan,'01450,Olives,Production,t,2030,8907.7115
4,Afghanistan,'01450,Olives,Production,t,2031,9345.0043
4,Afghanistan,'01450,Olives,Production,t,2032,9806.4623
4,Afghanistan,'01450,Olives,Production,t,2033,10293.539
4,Afghanistan,'01450,Olives,Production,t,2034,10807.7818
4,Afghanistan,'01450,Olives,Production,t,2035,11350.8379
4,Afghanistan,'01323,Oranges,Production,t,2024,6201.2116
4,Afghanistan,'01323,Oranges,Production,t,2025,6034.543
4,Afghanistan,'01323,Oranges,Production,t,2026,5867.8327
4,Afghanistan,'01323,Oranges,Production,t,2027,5701.0809
4,Afghanistan,'01323,Oranges,Production,t,2028,5534.2875
4,Afghanistan,'01323,Oranges,Production,t,2029,5367.4525
4,Afghanistan,'01323,Oranges,Production,t,2030,5200.5759
4,Afghanistan,'01323,Oranges,Production,t,2031,5033.6577
4,Afghanistan,'01323,Oranges,Production,t,2032,4866.6979
4,Afghanistan,'01323,Oranges,Production,t,2033,4699.6966
4,Afghanistan,'01323,Oranges,Production,t,2034,4532.6536
4,Afghanistan,'01323,Oranges,Production,t,2035,4365.5691
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2024,45660.8617
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2025,45407.0092
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2026,45153.0933
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2027,44899.1139
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2028,44645.0711
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2029,44390.9648
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2030,44136.7951
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2031,43882.562
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2032,43628.2654
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2033,43373.9054
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2034,43119.4819
4,Afghanistan,'01355.90,Other berries and fruits of the genus vaccinium n.e.c.,Production,t,2035,42864.995
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2024,4697.0898
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2025,4661.2648
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2026,4625.7973
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2027,4590.6832
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2028,4555.9187
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2029,4521.4998
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2030,4487.4226
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2031,4453.6833
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2032,4420.2782
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2033,4387.2036
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2034,4354.4557
4,Afghanistan,'01329,"Other citrus fruit, n.e.c.",Production,t,2035,4322.031
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2024,79099.7303
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2025,78848.3504
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2026,78596.9079
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2027,78345.4026
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2028,78093.8347
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2029,77842.2041
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2030,77590.5108
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2031,77338.7548
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2032,77086.9362
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2033,76835.0548
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2034,76583.1108
4,Afghanistan,'01359.90,"Other fruits, n.e.c.",Production,t,2035,76331.1041
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2024,660.7494
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2025,639.0054
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2026,618.1294
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2027,598.0828
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2028,578.829
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2029,560.3331
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2030,542.5621
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2031,525.4841
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2032,509.0691
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2033,493.2885
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2034,478.1149
4,Afghanistan,'01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Production,t,2035,463.5222
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2024,49765.5903
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2025,50094.6404
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2026,50423.7723
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2027,50752.986
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2028,51082.2814
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2029,51411.6587
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2030,51741.1177
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2031,52070.6585
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2032,52400.281
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2033,52729.9854
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2034,53059.7715
4,Afghanistan,'01709.90,Other pulses n.e.c.,Production,t,2035,53389.6394
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2024,40662.0298
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2025,40929.1996
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2026,41196.4361
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2027,41463.7393
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2028,41731.1093
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2029,41998.546
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2030,42266.0494
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2031,42533.6196
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2032,42801.2565
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2033,43068.9602
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2034,43336.7306
4,Afghanistan,'01349.20,Other stone fruits,Production,t,2035,43604.5677
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2024,480252.6117
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2025,480813.952
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2026,481375.4321
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2027,481937.052
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2028,482498.8117
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2029,483060.7112
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2030,483622.7505
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2031,484184.9296
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2032,484747.2485
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2033,485309.7072
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2034,485872.3056
4,Afghanistan,'01290.90,"Other vegetables, fresh n.e.c.",Production,t,2035,486435.0439
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2024,18174.6455
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2025,18211.2723
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2026,18247.9084
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2027,18284.5538
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2028,18321.2085
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2029,18357.8725
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2030,18394.5457
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2031,18431.2282
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2032,18467.9199
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2033,18504.621
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2034,18541.3313
4,Afghanistan,'01345,Peaches and nectarines,Production,t,2035,18578.0509
4,Afghanistan,'01342.01,Pears,Production,t,2024,4602.3995
4,Afghanistan,'01342.01,Pears,Production,t,2025,4675.2842
4,Afghanistan,'01342.01,Pears,Production,t,2026,4750.1906
4,Afghanistan,'01342.01,Pears,Production,t,2027,4827.1787
4,Afghanistan,'01342.01,Pears,Production,t,2028,4906.3105
4,Afghanistan,'01342.01,Pears,Production,t,2029,4987.6504
4,Afghanistan,'01342.01,Pears,Production,t,2030,5071.2649
4,Afghanistan,'01342.01,Pears,Production,t,2031,5157.223
4,Afghanistan,'01342.01,Pears,Production,t,2032,5245.5959
4,Afghanistan,'01342.01,Pears,Production,t,2033,5336.4577
4,Afghanistan,'01342.01,Pears,Production,t,2034,5429.885
4,Afghanistan,'01342.01,Pears,Production,t,2035,5525.957
4,Afghanistan,'01346,Plums and sloes,Production,t,2024,37255.2853
4,Afghanistan,'01346,Plums and sloes,Production,t,2025,37172.8946
4,Afghanistan,'01346,Plums and sloes,Production,t,2026,37090.4833
4,Afghanistan,'01346,Plums and sloes,Production,t,2027,37008.0515
4,Afghanistan,'01346,Plums and sloes,Production,t,2028,36925.5992
4,Afghanistan,'01346,Plums and sloes,Production,t,2029,36843.1264
4,Afghanistan,'01346,Plums and sloes,Production,t,2030,36760.6332
4,Afghanistan,'01346,Plums and sloes,Production,t,2031,36678.1194
4,Afghanistan,'01346,Plums and sloes,Production,t,2032,36595.5852
4,Afghanistan,'01346,Plums and sloes,Production,t,2033,36513.0304
4,Afghanistan,'01346,Plums and sloes,Production,t,2034,36430.4552
4,Afghanistan,'01346,Plums and sloes,Production,t,2035,36347.8594
4,Afghanistan,'01510,Potatoes,Production,t,2024,259329.1103
4,Afghanistan,'01510,Potatoes,Production,t,2025,259855.6568
4,Afghanistan,'01510,Potatoes,Production,t,2026,260382.3345
4,Afghanistan,'01510,Potatoes,Production,t,2027,260909.1432
4,Afghanistan,'01510,Potatoes,Production,t,2028,261436.0831
4,Afghanistan,'01510,Potatoes,Production,t,2029,261963.154
4,Afghanistan,'01510,Potatoes,Production,t,2030,262490.356
4,Afghanistan,'01510,Potatoes,Production,t,2031,263017.6891
4,Afghanistan,'01510,Potatoes,Production,t,2032,263545.1532
4,Afghanistan,'01510,Potatoes,Production,t,2033,264072.7485
4,Afghanistan,'01510,Potatoes,Production,t,2034,264600.4748
4,Afghanistan,'01510,Potatoes,Production,t,2035,265128.3323
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2024,588.3843
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2025,563.858
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2026,540.3883
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2027,517.9282
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2028,496.4328
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2029,475.8594
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2030,456.1673
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2031,437.3174
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2032,419.2726
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2033,401.9974
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2034,385.4579
4,Afghanistan,'2351f,Raw cane or beet sugar (centrifugal only),Production,t,2035,369.6219
4,Afghanistan,'02951.01,Raw hides and skins of cattle,Production,t,2024,20458.172
4,Afghanistan,'02951.01,Raw hides and skins of cattle,Production,t,2025,20637.4622
4,Afghanistan,'02951.01,Raw hides and skins of cattle,Production,t,2026,20816.7968
